domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
rockysmatcha.com,Rocky’s Matcha,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rocky-s-matcha,https://www.rockysmatcha.com/,"Rocky’s Matcha is the perfect destination for tea connoisseurs seeking a sophisticated and sustainable matcha experience. With a global perspective and eco-friendly values, Rocky’s Matcha offers a wide selection of traditional and innovative matcha products to satisfy any palate.","Rocky’s Matcha is the perfect destination for tea connoisseurs seeking a sophisticated and sustainable matcha experience. With a global perspective and eco-friendly values, Rocky’s Matcha offers a wide selection of traditional and innovative matcha products to satisfy any palate.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
roguefitness.com,Rogue,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rogue,https://www.roguefitness.com/,"Rogue Fitness, the official equipment supplier of top competitions, offers high-quality strength and conditioning gear for serious athletes. With a commitment to sourcing locally, Rogue is dedicated to building a self-sustaining community.","Rogue Fitness, the official equipment supplier of top competitions, offers high-quality strength and conditioning gear for serious athletes. With a commitment to sourcing locally, Rogue is dedicated to building a self-sustaining community.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,,0
roolee.com,ROOLEE,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/roolee,https://roolee.com,ROOLEE is a United States-based casual apparel retailer that sells women's Clothing. ROOLEE promises to have the solution to all life's problems: cute clothes. Their classic styles with a twist will keep you stylish and comfortable.,ROOLEE is a United States-based casual apparel retailer that sells women's Clothing. ROOLEE promises to have the solution to all life's problems: cute clothes. Their classic styles with a twist will keep you stylish and comfortable.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
room.com,Room,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/room,https://room.com/,"""Room is the ultimate workspace revolution, offering smart, sustainable, and flexible solutions for modern businesses. Their soundproof, recycled plastic products are shipped flat, saving you money without compromising quality. Join the movement and transform your office space into a place of possibilities with Room.""","""Room is the ultimate workspace revolution, offering smart, sustainable, and flexible solutions for modern businesses. Their soundproof, recycled plastic products are shipped flat, saving you money without compromising quality. Join the movement and transform your office space into a place of possibilities with Room.""",Home & Garden,Home & Garden,high,0,,0,none,,,0
roomify.com,Roomify,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/roomify,https://www.roomify.com/,Roomify makes adulting easy with their curated bundles of stylish home decor. Their in-house designers keep up with trends to deliver original patterns and colors that look great together for both men and women.,Roomify makes adulting easy with their curated bundles of stylish home decor. Their in-house designers keep up with trends to deliver original patterns and colors that look great together for both men and women.,Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
rootine.co,rootine,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=23,https://www.dtcetc.com/brand/rootine,https://rootine.co/,"Rootine focuses on delivering a personalized experience that is convenient for you. From a simple at-home test to a full, 1:1 micronutrients program based on your specific needs. Our technology and service team will work with your healthcare professional to ensure you are receiving the best care through every step, and monitor your health progress digitally - no in-person visits required.","Rootine focuses on delivering a personalized experience that is convenient for you. From a simple at-home test to a full, 1:1 micronutrients program based on your specific needs. Our technology and service team will work with your healthcare professional to ensure you are receiving the best care through every step, and monitor your health progress digitally - no in-person visits required.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
roseskinco.com,RoseSkinCo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/roseskinco,https://roseskinco.com,"RoseSkinCo prides itself on the simplicity of its skincare products that you can mix and match based on your skin type. Products include moisturizers, exfoliators, scrubs, serums, cleansers and masks. The products are all natural and 100% organic – guaranteed to help you achieve your skin-care goals!","RoseSkinCo prides itself on the simplicity of its skincare products that you can mix and match based on your skin type. Products include moisturizers, exfoliators, scrubs, serums, cleansers and masks. The products are all natural and 100% organic – guaranteed to help you achieve your skin-care goals!",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
rothys.com,Rothy's,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rothy-s,https://rothys.com/,Rothy's is a United States-based sustainable apparel retailer that sells women's Footwear. Rothy's prioritizes the Earth by crafting eco-friendly materials into stylish everyday products. Rothy's minimalist aesthetic provides an effortless look that plays well with any outfit at any time.,Rothy's is a United States-based sustainable apparel retailer that sells women's Footwear. Rothy's prioritizes the Earth by crafting eco-friendly materials into stylish everyday products. Rothy's minimalist aesthetic provides an effortless look that plays well with any outfit at any time.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
roveconcepts.com,Rove Concepts,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rove-concepts,https://www.roveconcepts.com/,"Rove Concepts is a furniture and home decor company that was founded in the Pacific Northwest in 2011 with a focus on modern, sophisticated design and quality craftsmanship. They handcraft the majority of their furniture in an artisan workshop and use eco-friendly materials sourced from top regions around the world. Rove Concepts is known for their attention to detail and commitment to sustainability, and they offer high-quality products at affordable prices. In addition to their furniture, they also offer a range of home decor items to add a touch of luxury and style to any space. Their mission is to help people create inspired lifestyles through beautiful, thoughtfully designed products.","Rove Concepts is a furniture and home decor company that was founded in the Pacific Northwest in 2011 with a focus on modern, sophisticated design and quality craftsmanship. They handcraft the majority of their furniture in an artisan workshop and use eco-friendly materials sourced from top regions around the world. Rove Concepts is known for their attention to detail and commitment to sustainability, and they offer high-quality products at affordable prices. In addition to their furniture, they also offer a range of home decor items to add a touch of luxury and style to any space. Their mission is to help people create inspired lifestyles through beautiful, thoughtfully designed products.",Home & Garden,Home & Garden,high,0,,0,none,,,0
rowanfordogs.com,Rowan For Dogs,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rowan-for-dogs,https://rowanfordogs.com,"Rowan For Dogs is a fur care company founded by Michelle Arnau and Sally Clarke, offering natural and gentle washes, dry shampoos, and coat creams made with human-grade ingredients. Their products are cruelty-free, sulfate-free, paraben-free, silicone-free, and dye-free, and they donate a portion of their profits to animal charities. Rowan is dedicated to setting the highest standards in coat care.","Rowan For Dogs is a fur care company founded by Michelle Arnau and Sally Clarke, offering natural and gentle washes, dry shampoos, and coat creams made with human-grade ingredients. Their products are cruelty-free, sulfate-free, paraben-free, silicone-free, and dye-free, and they donate a portion of their profits to animal charities. Rowan is dedicated to setting the highest standards in coat care.",Pets,Pets,high,0,,0,none,,,0
rowingblazers.com,Rowing Blazers,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rowing-blazers,https://rowingblazers.com,"Rowing Blazers is a New York City-based brand founded in 2017 by Jack Carlson, a former US rower in the World Rowing Championship. Known for its unique designs and bold colors, Rowing Blazers offers high-end apparel and accessories for men and women, made in Portugal, the UK, France, China, and the US. Endorsed by celebrities and red-carpet stars, the brand has gained a lot of attention on social media.","Rowing Blazers is a New York City-based brand founded in 2017 by Jack Carlson, a former US rower in the World Rowing Championship. Known for its unique designs and bold colors, Rowing Blazers offers high-end apparel and accessories for men and women, made in Portugal, the UK, France, China, and the US. Endorsed by celebrities and red-carpet stars, the brand has gained a lot of attention on social media.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rsvp-paris.com,RSVP Paris,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/rsvp-paris,https://rsvp-paris.com/,"RSVP Paris is the epitome of French savoir-faire, offering luxurious leather goods that are both functional and beautiful. Their designs are timeless, elegant, and crafted using traditional fabrication techniques. Perfect for those who appreciate modern craft and luxury.","RSVP Paris is the epitome of French savoir-faire, offering luxurious leather goods that are both functional and beautiful. Their designs are timeless, elegant, and crafted using traditional fabrication techniques. Perfect for those who appreciate modern craft and luxury.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
rticoutdoors.com,Rtic,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=18,https://www.dtcetc.com/brand/rtic,https://rticoutdoors.com/,"With a RTIC cooler, you can be confident your food and drinks will stay colder longer. The extra thick insulated walls and raised lid design keep ice for days and allows for full-size ice to fit so you can pack more. Our combination of quality and value make RTIC the leader in low cost, high quality performance when it comes to Coolers.","With a RTIC cooler, you can be confident your food and drinks will stay colder longer. The extra thick insulated walls and raised lid design keep ice for days and allows for full-size ice to fit so you can pack more. Our combination of quality and value make RTIC the leader in low cost, high quality performance when it comes to Coolers.",Fitness & Outdoors,Fitness & Outdoors,high,0,,0,none,,TimeoutError: The read operation timed out,1
