domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
theartifox.com,Artifox,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artifox,https://theartifox.com,"Artifox is a stylish furniture company founded in 2013 by Dan and Sarah Mirth. Their products are made with the highest quality hardwood and designed to be timeless, functional, and professional. They offer desks, tables, benches, and organizational accessories perfect for any office or home. Artifox has been featured in Esquire Magazine, Gear Patrol, and HYPERBEAST.","Artifox is a stylish furniture company founded in 2013 by Dan and Sarah Mirth. Their products are made with the highest quality hardwood and designed to be timeless, functional, and professional. They offer desks, tables, benches, and organizational accessories perfect for any office or home. Artifox has been featured in Esquire Magazine, Gear Patrol, and HYPERBEAST.",Home & Garden,Home & Garden,high,0,
theartofpingpong.co.uk,Art of Ping Pong,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/art-of-ping-pong,https://www.theartofpingpong.co.uk/,"The Art of Ping Pong merchandise store is full of fun art renditions of all things ping pong! From ping pong paddles to ping pong cats, we love to put a twist on this traditional game. Practice your serve and aid the fight against cancer at the same time by sporting some of our colourful art!","The Art of Ping Pong merchandise store is full of fun art renditions of all things ping pong! From ping pong paddles to ping pong cats, we love to put a twist on this traditional game. Practice your serve and aid the fight against cancer at the same time by sporting some of our colourful art!",Fitness & Outdoors,Fitness & Outdoors,high,0,
thebeast.com,Beast,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/beast,https://thebeast.com/,"Beast is a wellness brand that simplifies nutrition and emphasizes the importance of immunity-boosting ingredients. Their personal nutrition blender is best-in-class, making blending easier and more efficient. Made with simple, natural ingredients and clean water, Beast provides customers with the best possible nutrition for a stronger inside.","Beast is a wellness brand that simplifies nutrition and emphasizes the importance of immunity-boosting ingredients. Their personal nutrition blender is best-in-class, making blending easier and more efficient. Made with simple, natural ingredients and clean water, Beast provides customers with the best possible nutrition for a stronger inside.",Home & Garden,Home & Garden,high,0,
thechinatownmarket.com,Chinatown Market,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/chinatown-market,https://thechinatownmarket.com/,"Chinatown Market's streetwear is a must-have for those who love bold and fun designs. With collaborations with major brands and a mission to promote positivity and inclusivity, it's no wonder celebrities and fashion influencers are fans.","Chinatown Market's streetwear is a must-have for those who love bold and fun designs. With collaborations with major brands and a mission to promote positivity and inclusivity, it's no wonder celebrities and fashion influencers are fans.",Apparel,Apparel,high,0,
theclearcut.co,Clear Cut,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/clear-cut,https://theclearcut.co/,"Clear Cut is a United States-based modern apparel retailer that sells women's Jewelry. Clear Cut is the way that millenials and gen-zrs buy engagement rings. With a curated diamond selection, an expert's advice, and an option for ring personalization, Clear Cut makes buying an engagement ring even more exciting.","Clear Cut is a United States-based modern apparel retailer that sells women's Jewelry. Clear Cut is the way that millenials and gen-zrs buy engagement rings. With a curated diamond selection, an expert's advice, and an option for ring personalization, Clear Cut makes buying an engagement ring even more exciting.",Apparel,Apparel,high,0,
thecoconutcult.com,Coconut Cult,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/coconut-cult,https://thecoconutcult.com/,"Coconut Cult's naturally effervescent yogurts are a must-try for health enthusiasts. Packed with live cultures and organic ingredients, their tangy and bubbly taste can support better digestion and boosted immunity.","Coconut Cult's naturally effervescent yogurts are a must-try for health enthusiasts. Packed with live cultures and organic ingredients, their tangy and bubbly taste can support better digestion and boosted immunity.",CPG,CPG,high,0,
thecushionlab.com,Cushion Lab,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/cushion-lab,https://thecushionlab.com,"Cushion Lab is a sustainable American brand founded in 2018 that provides ergonomically designed memory foam pillows made with organic cotton and bamboo fiber, crafted with recycled polyester. Their products are designed to make Americans more comfortable and supported while living sustainably.","Cushion Lab is a sustainable American brand founded in 2018 that provides ergonomically designed memory foam pillows made with organic cotton and bamboo fiber, crafted with recycled polyester. Their products are designed to make Americans more comfortable and supported while living sustainably.",Home & Garden,Home & Garden,high,0,
tryarmra.com,Armra,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/armra,https://tryarmra.com/,"Armra is a health and wellness brand that uses Cold-Chain BioPotent™ Pasteurization Technology and immune intelligence to protect, restore, and enhance complete immune health and cellular performance. Their clean, safe colostrum products — Immune Revival and Performance Revival — are backed by extensive research and manufactured under rigorous testing and quality standards, making them perfect for those who prioritize their health and are concerned about the detrimental effects of modern environmental factors on their immune system and overall well-being.","Armra is a health and wellness brand that uses Cold-Chain BioPotent™ Pasteurization Technology and immune intelligence to protect, restore, and enhance complete immune health and cellular performance. Their clean, safe colostrum products — Immune Revival and Performance Revival — are backed by extensive research and manufactured under rigorous testing and quality standards, making them perfect for those who prioritize their health and are concerned about the detrimental effects of modern environmental factors on their immune system and overall well-being.",Wellness,Wellness,high,0,
tryautobrush.com,Autobrush,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/autobrush,https://tryautobrush.com/,"Autobrush is the revolutionary oral care brand that uses up to 58,000 tapered nylon bristles to hit every surface area of your teeth, every time. Their product line includes 2-in-1 cleaning and whitening toothpaste, gentle bristles for sensitive gums, and soothing LED red light therapy.","Autobrush is the revolutionary oral care brand that uses up to 58,000 tapered nylon bristles to hit every surface area of your teeth, every time. Their product line includes 2-in-1 cleaning and whitening toothpaste, gentle bristles for sensitive gums, and soothing LED red light therapy.",Wellness,Wellness,high,0,
trybetterbrand.com,Betterbrand,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/betterbrand,https://www.trybetterbrand.com/,Betterbrand offers natural health supplements backed by extensive scientific research and carefully selected natural ingredients. Their commitment to safety and purity makes them an excellent choice for health-conscious individuals looking to achieve their health goals naturally.,Betterbrand offers natural health supplements backed by extensive scientific research and carefully selected natural ingredients. Their commitment to safety and purity makes them an excellent choice for health-conscious individuals looking to achieve their health goals naturally.,Wellness,Wellness,high,0,
uk.coverswim.com,CoverSwim,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=5,https://www.dtcetc.com/brand/coverswim,https://uk.coverswim.com,CoverSwim is the ultimate swimwear brand for those who prioritize sun protection and style. Their innovative sleeved swimwear and temperature control fabric ensure you stay safe and comfortable in the sun while looking chic.,CoverSwim is the ultimate swimwear brand for those who prioritize sun protection and style. Their innovative sleeved swimwear and temperature control fabric ensure you stay safe and comfortable in the sun while looking chic.,Apparel,Apparel,high,0,
us.catalinacrunch.com,Catalina Crunch,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/catalina-crunch,https://us.catalinacrunch.com,"Catalina Crunch is a NYC-based brand offering delicious and nutritious plant-based breakfast cereals, cookies, and crunch mixes. Packed with protein, fiber, and iron, their products come in 8 cereal, 4 cookie, and 4 crunch mix flavors. Buy one-time or subscribe to save 20%, and refer a friend to get $10. Free shipping in the US!","Catalina Crunch is a NYC-based brand offering delicious and nutritious plant-based breakfast cereals, cookies, and crunch mixes. Packed with protein, fiber, and iron, their products come in 8 cereal, 4 cookie, and 4 crunch mix flavors. Buy one-time or subscribe to save 20%, and refer a friend to get $10. Free shipping in the US!",CPG,CPG,high,0,
wearebraindead.com,Brain Dead,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=3,https://www.dtcetc.com/brand/brain-dead,https://wearebraindead.com,"Brain Dead is a United States-based lifestyle apparel retailer that sells men's and women's Clothing. Brain Dead is a collective of artist and designers offering unique streetwear. Inspired by post-punk, skateboarding, and underground comics, Brain Dead is defined by its unique prints and erratic personality.","Brain Dead is a United States-based lifestyle apparel retailer that sells men's and women's Clothing. Brain Dead is a collective of artist and designers offering unique streetwear. Inspired by post-punk, skateboarding, and underground comics, Brain Dead is defined by its unique prints and erratic personality.",Apparel,Apparel,high,0,
